Cluster,RA_ICRS,DE_ICRS,GLON,GLAT,r50,N,pmRA,pmDE,Plx,dmode,dmode_01,dmode-01,X,Y,Z,Rgc,SimbadName,_RA.icrs,_DE.icrs
COIN-Gaia_39,69.61199951171875,42.95000076293945,160.7239990234375,-2.6630001068115234,0.24400000274181366,32,0.23800000548362732,-2.4670000076293945,0.9909999966621399,980.0999755859375,892.5999755859375,1086.699951171875,-924.2,323.2,-45.5,9269.7998046875,COIN-Gaia 39,69.612,42.95
COIN-Gaia_4,26.128999710083008,58.75600051879883,129.78199768066406,-3.4079999923706055,0.10700000077486038,66,-0.9480000138282776,-1.0,0.44999998807907104,2086.0,1725.4000244140625,2635.39990234375,-1332.4,1600.3,-124.0,9803.900390625,COIN-Gaia 4,26.129,58.756
COIN-Gaia_40,81.8740005493164,33.5260009765625,174.04800415039062,-0.7940000295639038,0.0729999989271164,28,0.3930000066757202,-2.76200008392334,0.4699999988079071,2002.5,1668.5999755859375,2503.60009765625,-1991.6,207.6,-27.799999237060547,10333.599609375,COIN-Gaia 40,81.874,33.526
COIN-Gaia_41,89.83499908447266,19.025999069213867,190.12600708007812,-2.3480000495910645,0.14800000190734863,80,-0.3140000104904175,-3.684999942779541,0.5199999809265137,1822.0,1541.4000244140625,2227.300048828125,-1792.1,-320.1,-74.5999984741211,10137.099609375,COIN-Gaia 41,89.835,19.026
COIN-Gaia_5,27.408000946044922,58.077999114990234,130.58299255371094,-3.927000045776367,0.2240000069141388,39,-2.7739999294281006,-0.5109999775886536,1.062999963760376,915.9000244140625,839.0,1008.4000244140625,-594.5,694.0,-62.70000076293945,8961.400390625,COIN-Gaia 5,27.408,58.078
COIN-Gaia_6,28.10099983215332,58.63600158691406,130.8090057373047,-3.299999952316284,0.07699999958276749,132,-2.3550000190734863,-0.49000000953674316,0.2770000100135803,3266.800048828125,2462.10009765625,4852.10009765625,-2131.4,2468.5,-188.10000610351562,10758.5,COIN-Gaia 6,28.101,58.636
COIN-Gaia_7,33.737998962402344,58.465999603271484,133.68600463867188,-2.6510000228881836,0.15199999511241913,53,-1.0429999828338623,-1.5479999780654907,0.6480000019073486,1476.699951171875,1286.5999755859375,1732.5999755859375,-1018.8,1066.7,-68.30000305175781,9419.400390625,COIN-Gaia 7,33.738,58.466
COIN-Gaia_8,39.04800033569336,50.01300048828125,139.63999938964844,-9.430000305175781,0.31200000643730164,69,2.509999990463257,-2.499000072479248,1.3589999675750732,720.2000122070312,671.9000244140625,776.0999755859375,-541.4,460.1,-118.0,8893.2998046875,COIN-Gaia 8,39.048,50.013
COIN-Gaia_9,47.74800109863281,48.02299880981445,145.69400024414062,-8.585000038146973,0.26499998569488525,41,-1.934000015258789,-2.809999942779541,1.11899995803833,870.7999877929688,801.0999755859375,954.0,-711.2,485.3,-130.0,9064.2001953125,COIN-Gaia 9,47.748,48.023
Collinder_106,99.27799987792969,6.001999855041504,205.9600067138672,-0.4359999895095825,0.1860000044107437,114,-1.472000002861023,0.531000018119812,0.6349999904632568,1506.0,1308.9000244140625,1773.800048828125,-1354.0,-659.2,-11.5,9716.400390625,Cl Collinder 106,99.278,6.002
Collinder_107,99.2030029296875,4.9720001220703125,206.83999633789062,-0.9760000109672546,0.38999998569488525,159,-1.3250000476837158,0.6589999794960022,0.6169999837875366,1547.199951171875,1339.800048828125,1830.4000244140625,-1380.3,-698.4,-26.299999237060547,9745.2998046875,Cl Collinder 107,99.203,4.972
Collinder_110,99.677001953125,2.069000005722046,209.63800048828125,-1.8860000371932983,0.15700000524520874,953,-1.090999960899353,-2.0490000247955322,0.42500001192092896,2204.300048828125,1806.0,2827.800048828125,-1914.8,-1089.5,-72.5999984741211,10312.599609375,Cl Collinder 110,99.677,2.069
Collinder_115,101.65899658203125,1.7760000228881836,210.8040008544922,-0.257999986410141,0.08699999749660492,215,-1.2450000047683716,-0.5669999718666077,0.4749999940395355,1985.199951171875,1655.800048828125,2476.60009765625,-1705.1,-1016.6,-8.899999618530273,10096.5,Cl Collinder 115,101.659,1.776
Collinder_132,108.48500061035156,-30.757999420166016,242.92300415039062,-9.104000091552734,1.3329999446868896,99,-4.139999866485596,3.7320001125335693,1.5010000467300415,653.5,613.4000244140625,699.2000122070312,-293.7,-574.5,-103.4000015258789,8652.7998046875,Cl Collinder 132,108.485,-30.758
Collinder_135,109.36199951171875,-37.04399871826172,248.98899841308594,-11.201000213623047,1.1380000114440918,352,-9.975000381469727,6.1570000648498535,3.2780001163482666,302.3999938964844,293.5,311.79998779296875,-106.3,-276.9,-58.70000076293945,8450.900390625,Cl Collinder 135,109.3621,-37.044
Collinder_140,110.88200378417969,-31.965999603271484,244.9429931640625,-7.817999839782715,0.5680000185966492,150,-8.074000358581543,4.789000034332275,2.5940001010894775,381.20001220703125,367.20001220703125,396.29998779296875,-160.0,-342.1,-51.900001525878906,8506.7998046875,Cl Collinder 140,110.882,-31.966
Collinder_185,125.83300018310547,-36.3489990234375,255.06700134277344,0.5450000166893005,0.125,69,-4.923999786376953,3.878999948501587,0.6259999871253967,1526.9000244140625,1324.5999755859375,1802.0999755859375,-393.5,-1475.3,14.5,8857.2001953125,Cl Collinder 185,125.833,-36.349
Collinder_197,131.20199584960938,-41.279998779296875,261.5169982910156,0.9559999704360962,0.15000000596046448,243,-5.808000087738037,3.933000087738037,1.034000039100647,940.4000244140625,859.5,1038.0,-138.7,-929.9,15.699999809265137,8529.5,Cl Collinder 197,131.202,-41.28
Collinder_205,135.11900329589844,-48.98400115966797,269.2030029296875,-1.8509999513626099,0.04699999839067459,102,-4.796999931335449,3.9179999828338623,0.4830000102519989,1953.0,1634.0,2428.199951171875,-27.1,-1951.8,-63.099998474121094,8591.7998046875,Cl Collinder 205,135.119,-48.984
Collinder_220,156.4290008544922,-57.922000885009766,284.5480041503906,-0.3490000069141388,0.10899999737739563,137,-7.339000225067139,2.677000045776367,0.36399999260902405,2542.60009765625,2027.199951171875,3409.699951171875,638.7,-2461.1,-15.5,8085.0,Cl Collinder 220,156.4291,-57.922
Collinder_258,186.79800415039062,-60.766998291015625,299.9739990234375,1.965999960899353,0.12800000607967377,124,-7.051000118255615,-0.2879999876022339,0.7639999985694885,1260.699951171875,1119.9000244140625,1442.5999755859375,629.5,-1091.4,43.20000076293945,7787.39990234375,Cl Collinder 258,186.7981,-60.767
Collinder_261,189.5189971923828,-68.37699890136719,301.6960144042969,-5.5370001792907715,0.1080000028014183,1858,-6.35099983215332,-2.7049999237060547,0.3149999976158142,2903.699951171875,2250.199951171875,4092.0,1518.5,-2459.1,-280.20001220703125,7251.2001953125,Cl Collinder 261,189.5191,-68.377
Collinder_268,199.54299926757812,-67.0790023803711,305.5369873046875,-4.3429999351501465,0.07999999821186066,141,-5.480000019073486,-0.4050000011920929,0.3569999933242798,2591.5,2058.10009765625,3498.199951171875,1501.9,-2102.7,-196.1999969482422,7154.10009765625,Cl Collinder 268,199.5431,-67.079
Collinder_269,200.99200439453125,-66.2040023803711,306.2099914550781,-3.5390000343322754,0.13699999451637268,72,-5.058000087738037,-2.492000102996826,0.5680000185966492,1676.699951171875,1435.9000244140625,2014.5,988.6,-1350.3,-103.5,7474.39990234375,Cl Collinder 269,200.9921,-66.204
Collinder_271,202.4530029296875,-64.1989974975586,307.0929870605469,-1.6369999647140503,0.04899999871850014,53,-5.697000026702881,-1.5789999961853027,0.3529999852180481,2619.699951171875,2075.800048828125,3549.699951171875,1579.3,-2088.8,-74.80000305175781,7076.0,Cl Collinder 271,202.4531,-64.199
Collinder_272,202.58599853515625,-61.319000244140625,307.5840148925781,1.2009999752044678,0.12700000405311584,291,-3.440999984741211,-1.7979999780654907,0.414000004529953,2255.300048828125,1840.5999755859375,2913.199951171875,1375.3,-1786.9,47.29999923706055,7190.2998046875,Cl Collinder 272,202.586,-61.319
Collinder_277,207.05799865722656,-66.06600189208984,308.6549987792969,-3.8269999027252197,0.14100000262260437,206,-9.225000381469727,-4.138999938964844,0.5759999752044678,1653.0,1418.0,1980.199951171875,1030.2,-1287.9,-110.30000305175781,7422.39990234375,Cl Collinder 277,207.0581,-66.066
Collinder_292,237.41000366210938,-57.59400177001953,325.0400085449219,-2.5840001106262207,0.0949999988079071,105,-2.3970000743865967,-2.2320001125335693,0.527999997138977,1794.4000244140625,1521.4000244140625,2186.800048828125,1469.1,-1027.2,-80.9000015258789,6947.2001953125,Cl Collinder 292,237.41,-57.594
Collinder_307,248.79200744628906,-50.9900016784668,334.38800048828125,-2.321000099182129,0.06300000101327896,133,-0.7149999737739563,-3.3389999866485596,0.48399999737739563,1947.4000244140625,1630.0,2418.39990234375,1754.6,-841.1,-78.9000015258789,6638.89990234375,Cl Collinder 307,248.792,-50.99
Collinder_338,264.4830017089844,-37.65700149536133,351.739990234375,-3.2360000610351562,0.24199999868869781,70,2.5460000038146973,-1.8539999723434448,1.5210000276565552,645.0999755859375,606.0,689.5999755859375,637.4,-92.5,-36.400001525878906,7703.10009765625,Cl Collinder 338,264.483,-37.657
Collinder_350,267.01800537109375,1.524999976158142,26.95199966430664,14.77299976348877,0.7860000133514404,178,-4.965000152587891,-0.01899999938905239,2.7079999446868896,365.3999938964844,352.5,379.29998779296875,314.9,160.1,93.19999694824219,8026.7001953125,Cl Collinder 350,267.018,1.525
Collinder_359,270.5979919433594,3.259999990463257,30.22800064086914,12.394000053405762,1.562000036239624,329,0.6370000243186951,-8.668000221252441,1.7860000133514404,551.0,522.2999877929688,583.2000122070312,465.0,271.0,118.30000305175781,7879.60009765625,Cl Collinder 359,270.598,3.26
Collinder_394,283.0920104980469,-20.229000091552734,14.869000434875488,-9.267999649047852,0.19599999487400055,183,-1.4589999914169312,-5.881999969482422,1.3880000114440918,705.9000244140625,659.4000244140625,759.5,673.4,178.8,-113.69999694824219,7668.7001953125,Cl Collinder 394,283.092,-20.229
Collinder_419,304.53399658203125,40.731998443603516,78.0999984741211,2.7769999504089355,0.057999998331069946,51,-2.7079999446868896,-6.381999969482422,0.9520000219345093,1019.2000122070312,925.0,1134.9000244140625,209.9,996.1,49.400001525878906,8190.89990234375,Cl Collinder 419,304.534,40.732
Collinder_421,305.8290100097656,41.70100021362305,79.4530029296875,2.5230000019073486,0.14300000667572021,167,-3.6510000228881836,-8.333999633789062,0.8130000233650208,1187.9000244140625,1061.699951171875,1348.0,217.2,1166.7,52.29999923706055,8206.099609375,Cl Collinder 421,305.829,41.701
Collinder_463,27.0310001373291,71.73799896240234,127.39099884033203,9.357999801635742,0.6079999804496765,433,-1.715000033378601,-0.3070000112056732,1.1369999647140503,857.5,789.7999877929688,937.9000244140625,-513.8,672.2,139.39999389648438,8879.2998046875,Cl Collinder 463,27.031,71.738
Collinder_469,274.14300537109375,-18.30900001525879,12.736000061035156,-0.8709999918937683,0.028999999165534973,32,0.08900000154972076,-1.6790000200271606,0.39899998903274536,2339.5,1895.9000244140625,3054.10009765625,2281.7,515.7,-35.599998474121094,6080.2001953125,Cl Collinder 469,274.143,-18.309
Collinder_69,83.79199981689453,9.812999725341797,195.16200256347656,-12.050000190734863,0.9890000224113464,669,1.194000005722046,-2.118000030517578,2.4619998931884766,401.5,386.0,418.29998779296875,-379.0,-102.7,-83.80000305175781,8719.599609375,Cl Collinder 69,83.792,9.813
Collinder_74,87.16999816894531,7.374000072479248,199.0189971923828,-10.378999710083008,0.06300000101327896,118,1.0110000371932983,-1.5119999647140503,0.3790000081062317,2452.699951171875,1969.4000244140625,3250.10009765625,-2280.9,-786.2,-441.8999938964844,10649.900390625,Cl Collinder 74,87.17,7.374
Collinder_95,97.78800201416016,9.894000053405762,201.8249969482422,0.04899999871850014,0.17100000381469727,144,-2.263000011444092,-5.158999919891357,1.4579999446868896,672.4000244140625,630.0,720.9000244140625,-624.2,-250.0,0.6000000238418579,8967.7001953125,Cl Collinder 95,97.788,9.894
Czernik_1,1.906000018119812,61.47600173950195,117.7249984741211,-0.9520000219345093,0.024000000208616257,39,-2.9639999866485596,-1.3949999809265137,0.3100000023841858,2950.89990234375,2278.60009765625,4185.89990234375,-1372.6,2611.7,-49.0,10057.7001953125,Cl Czernik 1,1.906,61.476
Czernik_10,38.483001708984375,60.16699981689453,135.35499572753906,-0.20800000429153442,0.023000000044703484,42,-1.1779999732971191,0.2669999897480011,0.23899999260902405,3734.800048828125,2718.89990234375,5962.0,-2657.2,2624.4,-13.600000381469727,11306.0,Cl Czernik 10,38.483,60.167
Czernik_12,39.85300064086914,54.922000885009766,138.10499572753906,-4.736999988555908,0.04699999839067459,38,-0.1889999955892563,0.9309999942779541,0.4819999933242798,1955.699951171875,1635.9000244140625,2430.800048828125,-1450.8,1301.5,-161.5,9876.900390625,Cl Czernik 12,39.853,54.922
Czernik_13,41.10599899291992,62.32699966430664,135.63900756835938,2.2760000228881836,0.05000000074505806,102,0.5849999785423279,-0.20800000429153442,0.2930000126361847,3100.199951171875,2367.800048828125,4494.10009765625,-2214.8,2165.9,123.0999984741211,10774.7001953125,Cl Czernik 13,41.106,62.327
Czernik_14,49.262001037597656,58.61199951171875,140.93899536132812,0.9269999861717224,0.027000000700354576,58,-0.49000000953674316,-0.39500001072883606,0.2849999964237213,3181.60009765625,2413.800048828125,4665.39990234375,-2470.1,2004.6,51.5,10994.400390625,Cl Czernik 14,49.262,58.612
Czernik_15,50.78099822998047,52.222999572753906,145.10499572753906,-3.994999885559082,0.11100000143051147,36,0.33000001311302185,-1.0460000038146973,0.32100000977516174,2852.699951171875,2219.60009765625,3991.10009765625,-2334.1,1628.0,-198.6999969482422,10797.5,Cl Czernik 15,50.781,52.223
Czernik_16,52.75400161743164,52.61199951171875,145.88499450683594,-2.999000072479248,0.05700000002980232,54,0.7950000166893005,-2.180999994277954,0.3400000035762787,2706.60009765625,2129.89990234375,3711.5,-2237.7,1515.9,-141.60000610351562,10685.7998046875,Cl Czernik 16,52.754,52.612
Czernik_18,66.96299743652344,30.93600082397461,168.26300048828125,-12.309000015258789,0.050999999046325684,51,1.8259999752044678,-2.99399995803833,0.7379999756813049,1303.4000244140625,1153.0,1498.800048828125,-1246.8,259.0,-277.79998779296875,9590.2998046875,Cl Czernik 18,66.963,30.936
Czernik_19,74.25800323486328,28.76300048828125,174.0959930419922,-8.862000465393066,0.07599999755620956,91,1.0490000247955322,-2.125999927520752,0.367000013589859,2524.60009765625,2015.5999755859375,3377.60009765625,-2481.2,256.6,-388.8999938964844,10824.2998046875,Cl Czernik 19,74.258,28.763
Czernik_2,10.95199966430664,60.196998596191406,121.98300170898438,-2.6610000133514404,0.08500000089406967,92,-4.059999942779541,-0.9049999713897705,0.4950000047683716,1906.800048828125,1601.5,2355.89990234375,-1008.9,1615.6,-88.5,9487.5,Cl Czernik 2,10.952,60.197
Czernik_20,80.12899780273438,39.54499816894531,168.28599548339844,1.440000057220459,0.03200000151991844,42,0.6190000176429749,-1.5829999446868896,0.2639999985694885,3415.5,2544.89990234375,5183.89990234375,-3343.3,693.2,85.9000015258789,11703.900390625,Cl Czernik 20,80.129,39.545
Czernik_21,81.6709976196289,36.01300048828125,171.88900756835938,0.453000009059906,0.05299999937415123,134,2.24399995803833,-0.9070000052452087,0.22100000083446503,4000.300048828125,2857.0,6669.0,-3960.2,564.4,31.600000381469727,12313.099609375,Cl Czernik 21,81.671,36.013
Czernik_23,87.5250015258789,28.898000717163086,180.5399932861328,0.8190000057220459,0.05000000074505806,119,0.07999999821186066,-1.7940000295639038,0.2879999876022339,3158.0,2401.300048828125,4614.10009765625,-3157.6,-29.8,45.20000076293945,11497.599609375,Cl Czernik 23,87.525,28.898
Czernik_24,88.8479995727539,20.875999450683594,188.05799865722656,-2.2260000705718994,0.04500000178813934,121,0.22200000286102295,-2.628999948501587,0.26100000739097595,3449.39990234375,2566.10009765625,5267.60009765625,-3412.8,-483.2,-134.0,11762.7001953125,Cl Czernik 24,88.848,20.876
Czernik_25,93.43199920654297,6.953000068664551,202.41000366210938,-5.135000228881836,0.0560000017285347,123,-0.22200000286102295,0.25200000405311584,0.43799999356269836,2141.89990234375,1763.9000244140625,2726.0,-1972.2,-813.3,-191.6999969482422,10344.2001953125,Cl Czernik 25,93.432,6.953
Czernik_26,97.75399780273438,-4.183000087738037,214.3419952392578,-6.445000171661377,0.01899999938905239,12,0.1420000046491623,0.19099999964237213,0.05999999865889549,11286.099609375,5299.60009765625,,-9259.9,-6326.5,-1266.800048828125,18702.400390625,Cl Czernik 26,97.754,-4.183
Czernik_27,105.83000183105469,6.381999969482422,208.5850067138672,5.538000106811523,0.024000000208616257,57,-0.5049999952316284,-1.3949999809265137,0.22100000083446503,4001.699951171875,2857.89990234375,6667.0,-3497.5,-1905.7,386.20001220703125,11989.900390625,Cl Czernik 27,105.83,6.382
Czernik_29,112.0999984741211,-15.385000228881836,230.79600524902344,0.9629999995231628,0.05900000035762787,193,-1.406000018119812,1.3539999723434448,0.23499999940395355,3796.0,2751.5,6119.0,-2399.0,-2941.1,63.79999923706055,11134.5,Cl Czernik 29,112.1,-15.385
Czernik_3,15.779999732971191,62.7869987487793,124.26699829101562,-0.054999999701976776,0.014000000432133675,48,-0.2199999988079071,-0.29600000381469727,0.19499999284744263,4472.2001953125,3089.800048828125,8087.2998046875,-2518.1,3696.0,-4.300000190734863,11469.900390625,Cl Czernik 3,15.78,62.787
Czernik_30,112.7959976196289,-9.944999694824219,226.33599853515625,4.1579999923706055,0.029999999329447746,94,-0.5870000123977661,-0.09700000286102295,0.10999999940395355,7193.39990234375,4183.60009765625,25656.19921875,-4953.5,-5190.0,521.5999755859375,14270.7001953125,Cl Czernik 30,112.796,-9.945
Czernik_31,114.23799896240234,-20.514999389648438,236.27000427246094,0.26600000262260437,0.03799999877810478,88,-1.9459999799728394,3.0350000858306885,0.29499998688697815,3090.300048828125,2360.699951171875,4473.0,-1716.0,-2570.1,14.399999618530273,10379.2001953125,Cl Czernik 31,114.238,-20.515
Czernik_32,117.62000274658203,-29.85300064086914,245.88999938964844,-1.7369999885559082,0.035999998450279236,174,-2.9619998931884766,2.4800000190734863,0.19599999487400055,4438.39990234375,3073.699951171875,7979.5,-1812.2,-4049.3,-134.5,10930.0,Cl Czernik 32,117.62,-29.853
Czernik_37,268.32000732421875,-27.37299919128418,2.2090001106262207,-0.6439999938011169,0.039000000804662704,229,0.45899999141693115,-0.4449999928474426,0.4059999883174896,2298.199951171875,1868.5999755859375,2984.199951171875,2296.3,88.6,-25.799999237060547,6044.2998046875,Cl Czernik 37,268.32,-27.373
Czernik_38,282.45098876953125,4.965000152587891,37.167999267578125,2.624000072479248,0.04100000113248825,194,-1.840000033378601,-5.005000114440918,0.382999986410141,2424.89990234375,1951.699951171875,3203.199951171875,1930.3,1463.4,111.0,6574.7001953125,Cl Czernik 38,282.451,4.965
Czernik_39,286.9259948730469,4.336999893188477,38.64799880981445,-1.6299999952316284,0.03200000151991844,61,-1.5859999656677246,-4.703999996185303,0.2529999911785126,3548.800048828125,2620.199951171875,5501.60009765625,2770.5,2215.4,-100.9000015258789,5993.89990234375,Cl Czernik 39,286.926,4.337
Czernik_40,295.6610107421875,21.145000457763672,57.4739990234375,-1.1139999628067017,0.07800000160932541,113,-2.249000072479248,-4.61299991607666,0.2070000022649765,4242.5,2978.5,7370.89990234375,2280.7,3576.4,-82.5,7036.0,Cl Czernik 40,295.661,21.145
Czernik_41,297.7539978027344,25.290000915527344,62.02399826049805,-0.6899999976158142,0.08299999684095383,234,-2.931999921798706,-6.164000034332275,0.36899998784065247,2511.10009765625,2007.199951171875,3352.699951171875,1177.9,2217.5,-30.200000762939453,7497.5,Cl Czernik 41,297.754,25.29
Czernik_42,339.89599609375,59.90800094604492,107.09700012207031,1.152999997138977,0.027000000700354576,49,-3.382999897003174,-2.5269999504089355,0.18199999630451202,4740.7998046875,3215.699951171875,9013.7001953125,-1393.5,4530.4,95.4000015258789,10736.2001953125,Cl Czernik 42,339.896,59.908
Czernik_44,353.4150085449219,61.95399856567383,113.927001953125,0.44999998807907104,0.057999998331069946,48,-2.377000093460083,-0.878000020980835,0.18400000035762787,4696.89990234375,3196.10009765625,8849.2001953125,-1904.9,4293.2,36.900001525878906,11108.0,Cl Czernik 44,353.415,61.954
Czernik_5,28.927000045776367,61.35499954223633,130.5570068359375,-0.5619999766349792,0.035999998450279236,74,-2.0199999809265137,0.47600001096725464,0.2290000021457672,3881.699951171875,2796.10009765625,6345.5,-2523.7,2949.0,-38.099998474121094,11256.900390625,Cl Czernik 5,28.927,61.355
Czernik_6,30.542999267578125,62.8380012512207,130.9040069580078,1.065999984741211,0.05299999937415123,28,-1.128999948501587,-0.12700000405311584,0.3529999852180481,2617.0,2073.5,3543.0,-1713.3,1977.6,48.70000076293945,10245.900390625,Cl Czernik 6,30.543,62.838
Czernik_8,38.2400016784668,58.763999938964844,135.7790069580078,-1.5529999732971191,0.02500000037252903,40,0.47999998927116394,-0.7210000157356262,0.3319999873638153,2774.699951171875,2171.800048828125,3836.89990234375,-1987.8,1934.4,-75.19999694824219,10507.400390625,Cl Czernik 8,38.24,58.764
Czernik_9,38.393001556396484,59.882999420166016,135.42300415039062,-0.4880000054836273,0.03700000047683716,64,-0.9120000004768372,0.2720000147819519,0.30000001192092896,3034.699951171875,2328.0,4357.2998046875,-2161.5,2129.9,-25.899999618530273,10715.2998046875,Cl Czernik 9,38.393,59.883
DB2001_22,310.6449890136719,42.94599914550781,82.56999969482422,0.4000000059604645,0.03200000151991844,24,-2.7139999866485596,-4.644000053405762,0.2680000066757202,3369.199951171875,2518.10009765625,5074.5,435.7,3340.8,23.5,8581.400390625,[DB2001] Cl 22,310.645,42.946
DBSB_100,245.1060028076172,-50.902000427246094,332.8429870605469,-0.5860000252723694,0.028999999165534973,52,-2.940000057220459,-3.621999979019165,0.14800000190734863,5652.7998046875,3610.0,12997.7001953125,5029.4,-2580.0,-57.79999923706055,4197.2001953125,[DBS2003] 100,245.106,-50.902
DBSB_101,242.63099670410156,-49.013999938964844,332.9989929199219,1.878999948501587,0.06400000303983688,45,-1.8220000267028809,-2.193000078201294,0.5199999809265137,1822.199951171875,1541.300048828125,2227.0,1622.7,-826.8,59.70000076293945,6768.0,[DBS2003] 101,242.631,-49.014
DBSB_104,255.9969940185547,-51.0880012512207,337.21600341796875,-5.866000175476074,0.03500000014901161,27,-0.4429999887943268,-2.691999912261963,0.9079999923706055,1067.199951171875,964.0999755859375,1194.4000244140625,978.7,-411.1,-109.0999984741211,7372.7001953125,[DBS2003] 104,255.997,-51.088
DBSB_21,130.5709991455078,-40.73699951171875,260.7959899902344,0.9179999828338623,0.01600000075995922,14,-5.998000144958496,4.440000057220459,0.6129999756813049,1558.699951171875,1348.5,1846.4000244140625,-249.3,-1538.4,25.0,8726.0,[DBS2003] 21,130.571,-40.737
DBSB_3,107.5790023803711,-18.43400001525879,231.46800231933594,-4.284999847412109,0.032999999821186066,45,-1.937000036239624,2.696000099182129,0.2809999883174896,3230.800048828125,2441.699951171875,4773.5,-2007.0,-2520.2,-241.39999389648438,10649.5,[DBS2003] 3,107.579,-18.434
DBSB_43,150.96200561523438,-59.231998443603516,282.927001953125,-3.0339999198913574,0.02199999988079071,28,-5.056000232696533,3.1419999599456787,0.18700000643730164,4626.7998046875,3163.300048828125,8610.2001953125,1033.6,-4503.2,-244.89999389648438,8582.7001953125,[DBS2003] 43,150.962,-59.232
DBSB_6,112.49299621582031,-19.101999282836914,234.23899841308594,-0.4860000014305115,0.035999998450279236,26,-1.930999994277954,2.441999912261963,0.2549999952316284,3519.39990234375,2603.0,5431.89990234375,-2056.7,-2855.8,-29.899999618530273,10781.7998046875,[DBS2003] 6,112.493,-19.102
DBSB_60,166.38499450683594,-62.481998443603516,291.0369873046875,-2.0810000896453857,0.029999999329447746,31,-5.229000091552734,1.8739999532699585,0.20200000703334808,4321.2998046875,3016.0,7600.39990234375,1550.2,-4030.6,-156.89999389648438,7896.0,[DBS2003] 60,166.385,-62.482
DBSB_7,113.8550033569336,-18.677000045776367,234.49000549316406,0.8479999899864197,0.10599999874830246,70,-1.6829999685287476,2.4010000228881836,0.35100001096725464,2629.89990234375,2082.10009765625,3568.89990234375,-1527.4,-2140.5,38.900001525878906,10096.900390625,[DBS2003] 7,113.855,-18.677
DC_5,159.99600219726562,-59.19200134277344,286.7950134277344,-0.5019999742507935,0.03099999949336052,139,-5.355999946594238,2.3959999084472656,0.1979999989271164,4410.39990234375,3060.60009765625,7896.89990234375,1274.3,-4222.1,-38.70000076293945,8231.0,[D2005c] DC5,159.996,-59.192
DC_8,92.33499908447266,31.22800064086914,180.5760040283203,5.589000225067139,0.01899999938905239,31,0.7749999761581421,-1.309000015258789,0.22300000488758087,3972.10009765625,2841.699951171875,6600.2001953125,-3953.0,-39.7,386.8999938964844,12293.099609375,[D2005c] DC8,92.335,31.228
Danks_1,198.12100219726562,-62.69900131225586,305.3420104980469,0.07400000095367432,0.019999999552965164,71,-7.019999980926514,-0.49900001287460327,0.1589999943971634,5323.60009765625,3477.39990234375,11384.7001953125,3079.5,-4342.5,6.900000095367432,6821.2998046875,Cl Danks 1,198.1211,-62.699
Danks_2,198.2220001220703,-62.680999755859375,305.3900146484375,0.08900000154972076,0.013000000268220901,67,-7.015999794006348,-0.335999995470047,0.1289999932050705,6323.60009765625,3873.699951171875,17166.80078125,3662.2,-5155.1,9.800000190734863,6961.10009765625,Cl Danks 2,198.2221,-62.681
Dias_1,10.630000114440918,64.05599975585938,121.95700073242188,1.2009999752044678,0.057999998331069946,62,-2.752000093460083,-0.5230000019073486,0.3720000088214874,2491.10009765625,1994.4000244140625,3317.199951171875,-1318.2,2113.1,52.20000076293945,9886.7001953125,Cl Dias 1,10.63,64.056
Dias_2,92.29100036621094,4.572999954223633,203.98199462890625,-7.258999824523926,0.050999999046325684,54,-0.7720000147819519,1.2400000095367432,0.20999999344348907,4187.60009765625,2953.199951171875,7214.2001953125,-3795.4,-1688.4,-529.0999755859375,12252.2998046875,Cl Dias 2,92.291,4.573
Dias_5,274.385009765625,-19.707000732421875,11.61400032043457,-1.7359999418258667,0.07800000160932541,91,1.7979999780654907,-0.9449999928474426,0.7440000176429749,1293.9000244140625,1145.5999755859375,1486.300048828125,1266.8,260.4,-39.20000076293945,7078.0,Cl Dias 5,274.385,-19.707
Dias_6,277.61700439453125,-12.329999923706055,19.58799934387207,-1.0269999504089355,0.04899999871850014,228,0.4819999933242798,-0.5910000205039978,0.3310000002384186,2775.5,2172.5,3841.699951171875,2614.5,930.3,-49.79999923706055,5800.60009765625,Cl Dias 6,277.617,-12.33
Dolidze_11,306.6820068359375,41.37200164794922,79.5510025024414,1.812000036239624,0.026000000536441803,31,-1.2549999952316284,-4.260000228881836,0.49000000953674316,1927.5999755859375,1615.5,2387.300048828125,349.4,1894.7,60.900001525878906,8212.099609375,Cl Dolidze 11,306.682,41.372
Dolidze_16,78.62300109863281,32.707000732421875,173.1699981689453,-3.499000072479248,0.12999999523162842,52,-0.06300000101327896,-2.6019999980926514,0.7620000243186951,1264.199951171875,1122.300048828125,1447.300048828125,-1252.9,150.1,-77.19999694824219,9594.099609375,Cl Dolidze 16,78.623,32.707
Dolidze_3,303.8030090332031,36.832000732421875,74.54499816894531,1.0720000267028809,0.09399999678134918,36,-2.875,-5.61299991607666,0.4959999918937683,1906.5999755859375,1601.300048828125,2355.699951171875,508.0,1837.3,35.70000076293945,8044.60009765625,Cl Dolidze 3,303.803,36.832
Dolidze_32,280.260009765625,-4.053999900817871,28.138999938964844,0.46000000834465027,0.09200000017881393,38,-0.7049999833106995,-2.0269999504089355,0.46399998664855957,2026.9000244140625,1685.5,2543.199951171875,1787.3,955.9,16.299999237060547,6622.10009765625,Cl Dolidze 32,280.26,-4.054
