,source_id,ra,dec,parallax,pmra,pmdec,radial_velocity,bp_rp,phot_g_mean_mag,mg
397,64922283267331968,57.30137354813347,23.228146856948054,7.379370635075764,19.716579392508628,-46.05159442918189,,1.82407,13.65518,7.99527659590272
398,64923279699744256,57.25981599625269,23.252245250042478,7.118750909672832,19.824343105822145,-44.359792222857735,5.799420253654319,1.0635023,11.4698305,5.731849497598976
399,65019246448775424,57.02449256575944,23.88344902350057,7.323247682365124,19.9885716048907,-43.84330431170218,,3.1623707,17.411623,11.735141615225048
400,65204342357685632,56.55990246005301,23.850237331215272,7.171069267534782,20.077162499806487,-43.528433713364535,,,18.970186,13.248105821041538
401,65230764996027776,56.56677415601188,24.1897345282152,7.393535266203965,19.34885500870024,-43.65606528131923,,0.42568254,8.208464,2.5527244125416324
402,65194584193758336,56.26374877792856,23.83921565790512,7.280531682174002,20.39440461014357,-45.78319522073308,6.360146226025325,1.1299181,11.68959,6.000405934597225
403,65026839950559744,55.446287610644,22.8568358831564,7.365583428196854,21.042982710936503,-45.876248659090265,,1.9039288,13.9019,8.237936056576519
404,65155856471318912,55.69027139647984,23.82282901286703,6.977750955702948,20.851541464037677,-45.63088046019603,,3.3105183,17.721367,11.939944206814108
405,64988803720689408,57.08581067609467,23.516882906113697,7.09561620829703,19.66940136627637,-44.799248659379664,,3.3021889,17.79109,12.046040597063378
406,65023232178029440,55.62266390713726,22.7903894150911,7.242485941533762,20.4859573950741,-43.65948994624876,,2.1059608,14.237983,8.53742105425394
407,64915754917051520,57.3567645324939,23.04711370258803,7.665073762988355,21.608776618378457,-46.610224728933325,,3.1230888,17.34021,11.762791653630938
408,65200283613608704,56.61545988490553,23.81249779989496,7.350292019573992,20.03450180596764,-43.95670547481653,,2.6414251,17.161867,11.493390109233244
409,64917094946846848,57.27475280785582,23.10592414288045,7.375396739767966,19.487242954111785,-46.74190855193305,,2.8650742,16.101727,10.44065346693352
410,65027595864800000,55.51978035035536,22.85836436910278,7.368943783706067,20.971435755614834,-44.808706629934775,4.131781374067431,0.6422272,9.049635,3.3866611503919373
411,65113873167733248,54.989067330579694,23.328258444058307,8.294879839935328,22.594399745544276,-50.68564715096915,,3.1361294,17.113106,11.70715626989223
412,65211145587780992,56.64972306801596,23.96683123776269,7.145928745607971,19.432227209583864,-44.09404926790024,,1.8467836,13.742901,8.013194255367328
413,65214409762926720,56.45401897528977,23.852692666007236,7.408138715297508,21.24525931210404,-45.31146038158315,5.282060183571743,1.7796402,13.575575,7.924120403833335
414,65125864716379264,55.21372985883543,23.598225515322905,7.438521088899847,21.34153669345268,-45.61542753431642,4.895434793609132,1.3769703,12.457087,6.814519556179491
415,65119164567417856,55.21027404174425,23.418245859338874,7.403971523089829,21.746791321590635,-45.46526487942878,4.862797917600968,0.90125275,10.659182,5.006505293423729
416,65196405259884544,56.24421728502989,23.92788317834986,7.136004944625235,20.88532322624028,-45.71014412132458,,2.7919922,16.123646,10.390921493951389
417,65121810267254656,55.27262864257963,23.54896635081817,7.482993922156017,22.319462456245127,-45.699439987982586,,2.9059734,19.768732,14.13910903332349
418,65196370900147968,56.22443016925663,23.92109210741919,7.186253009391363,21.22635456285068,-45.33521506808815,6.727578821046674,1.0486097,10.587136,4.869648786234837
419,64921389914137984,57.24910709518798,23.201887143526545,6.606968319129042,20.29030692173124,-45.05629110017711,,3.5359077,17.929604,12.02961469836602
420,65098514364769408,55.21602444643141,23.230541773674027,7.247182185200604,20.734096983817143,-45.07421661123005,,2.8966913,16.261713,10.562558923363476
421,65027905102436608,55.60962609589215,22.89446448682461,7.369149746333049,20.99229071305612,-44.528360228555314,,1.8398819,13.717247,8.054333918194295
422,64950625753906176,56.58093816712672,23.01532279390645,7.841654502176437,19.26557793858241,-44.35056778919283,,3.5787888,17.656496,12.128534566343582
423,65221487868870784,56.46524224075888,24.038682575720483,7.226025315283032,19.75667926467798,-45.201264737728096,,0.27399445,7.818111,2.112608336437951
424,65064837524605312,56.09235600765149,23.18175155736167,7.138239569288246,18.94142014293797,-43.7792083159022,,3.3325825,18.222229,12.49018460087387
425,65042439271761280,55.444496381405166,23.02200469492722,7.000964372856321,21.786501680235407,-45.51139501685434,,3.1903744,17.320845,11.546633988170282
426,65013474012743936,56.921681538693065,23.740092044054823,7.338616687684602,19.40591513035211,-44.443025909276976,13.657238030613769,1.6672621,13.348431,7.676501654158539
427,65206674525036672,56.7515565103286,23.87990113311772,7.3182675352135105,19.75945388763196,-45.86657945143867,,3.2848873,17.48939,11.811430829664404
428,65011481147922560,56.77548881310441,23.75544951032128,7.146564845411712,18.450214768132447,-43.36464494924883,,2.9898586,17.329027,11.59951386940201
429,65222209423382912,56.35902448304342,24.034951235343783,7.384428664141677,24.81801695971155,-49.6071407024878,,0.31556606,8.005559,2.347143464740661
430,64888129687348736,56.92086937738764,22.929795242347176,5.779793155571492,18.879923764981346,-40.3291992338581,1.9575035560320584,1.4042444,11.852763,5.66232465785825
431,64981931772948480,56.57505930427408,23.48646361761045,7.11853140511571,19.689035464721734,-43.27778074664322,5.163238405351702,1.1352091,10.361045,4.622996910591317
432,65011412428446592,56.78942246309074,23.74198596515098,7.302015561848563,21.44115891500599,-45.46510460145174,,2.3946419,14.190984,8.508197543131747
433,65113529568721152,54.94066503153072,23.304808348656888,5.768564950805421,22.71237783287384,-47.50393957129416,,,19.667505,13.472844198812036
434,64938569783224960,56.98038147360849,23.318142952914368,6.47476759734444,17.9739361942202,-41.55894495102228,,2.7004519,15.868452,9.924572995367718
435,65012408860856832,56.93613476914638,23.700710808970555,7.166039336006279,20.426556418229172,-45.24395782291944,,3.062623,16.682201,10.95859732438307
436,65215058301202816,56.44549549495802,23.88329398697551,7.433292077012018,21.125965068865952,-46.65166812905433,,2.5110378,18.055698,12.411604384326573
437,65232066371441792,55.91556972827925,23.69222615780468,7.069936012680945,19.492645506818683,-45.61853925745313,,3.1575089,17.895859,12.14293618054571
438,65179946945247488,56.08703131133051,23.560934969518595,7.441898170979434,19.38550529329113,-46.42791519622429,,2.727435,15.82534,10.183758886924146
439,65165653294149760,56.30591670660496,23.516722911229543,7.19113800728648,20.28575667722941,-44.95551283578505,,3.1344852,16.187,10.47098839220302
440,65040686925109760,55.49448624637706,22.95034904354331,7.395778619515324,21.003402029485787,-45.86918109901989,,2.6733704,15.638724,9.983643841036166
441,64981863053470592,56.593676890721405,23.485434113825423,6.97208979731446,20.015367815066547,-44.943698109402376,,3.2951422,17.260897,11.477711542676468
442,64966916567283456,56.730538209958944,23.38021930088572,7.308737563244562,18.436628969913613,-46.08261154014892,,3.1740704,17.490278,11.809490083209267
443,65010519075247616,56.84458450207414,23.735071655408195,7.494341042277997,20.388001167492792,-45.75770594709599,,2.9139967,16.373417,10.747084163084804
444,64993579724240896,56.87476374987597,23.55402962170424,6.9563492157204125,19.25739123277878,-45.85219253697152,,3.2258968,18.33331,12.545216053070526
445,65005846150835200,56.86159346019795,23.633884175649943,7.365836586923728,19.675846431041457,-43.39612470618564,,3.048687,16.357365,10.69347505296733
446,64956127609659008,56.45577822744966,23.142880068004555,7.596280185836647,21.100035986822384,-45.45343559218135,,2.7686558,16.677404,11.080409279402822
447,64962174923490304,56.884192469914446,23.306338213618982,7.140851521904393,20.318347728295183,-45.617342096270825,,2.8943224,16.44183,10.710579696309612
448,65161976802151680,56.24574340195316,23.388735475348103,7.538889452366325,19.93263805653277,-47.01325634055961,2.967432105711445,1.7275953,13.387124,7.773660936668485
449,65163110673516928,56.24181645710176,23.408477493103437,7.358470684261602,18.58842946603285,-44.94712820746509,,2.915784,16.349155,10.683093246082931
450,65007083101413888,56.861886958106986,23.67813316417608,7.604931015974854,21.76207569623969,-45.66198972493292,,0.2205081,7.7320957,2.137572113078816
451,65167577439502592,56.151259805712805,23.50290894462097,7.237221857892087,19.38345130729424,-44.17482383309394,,2.5989494,15.409418,9.707277536973256
452,64984951133439232,56.552849291993006,23.587018865513155,7.160652132721784,21.190842062132347,-44.54471875509829,,3.0165892,17.125605,11.40036750973297
453,65007942094880640,56.6870602107624,23.61855893849905,7.167705825670857,17.438342045347255,-43.15189082088349,,3.1481514,17.5849,11.861800766676083
454,65008010814357248,56.68002020714015,23.62260917114157,7.309224091818323,19.18187437602356,-44.70066468781292,,2.8909874,17.415617,11.734973374248751
455,65201245688454144,56.52132685350647,23.7595588523176,7.724769374702935,18.345182574825536,-45.05710764263253,,1.212843,19.713537,14.15296482768122
456,65005262035285888,56.765828788964654,23.61612113701928,7.1364311561007225,20.589784517618902,-44.32822327596441,,2.4694462,14.286755,8.554160011084065
457,65207709611941376,56.85181836448125,23.914483989681937,7.195810034557828,20.53469027865126,-44.32678288221786,,0.049874306,7.273158,1.5585565218677182
458,65029550073165184,55.73565759409797,22.85484006634539,7.335468332659461,19.964607443330145,-43.93570898381133,,3.357256,18.148432,12.475571010838824
459,64949457524245248,57.27030823552436,23.560772412230133,6.6910664991334174,18.19276589407144,-45.76621400273797,,3.0801468,19.625105,13.752581634847688
460,65008388771477120,56.71926583570502,23.64514510815861,7.058621816193022,19.251537683888827,-45.12675909922199,,3.149191,16.52099,10.764589942083276
461,65178190301724544,56.40738745021747,23.730437654352524,7.55749062666365,20.242602742656075,-47.28905956789679,,2.3246841,18.726257,13.118145410255469
462,64977838668129152,56.55864180460279,23.36556148008747,7.221615524663961,22.304767929170577,-44.70716550215659,,,19.65225,13.94542210530205
463,65181321334778240,56.1496599713162,23.57818120993537,6.654699976833268,18.74016017948002,-44.30365584161443,,3.414711,18.668432,12.784074637443728
464,64987876007763968,57.06355565755042,23.434691887225718,7.328238805718343,18.79466021661177,-45.96389692942931,,2.7882109,16.442446,10.767443821346887
465,65181527493208192,56.132236908286586,23.590431545441653,7.189564795415239,20.28775891538892,-44.93424156182172,,2.8114948,16.08218,10.365693033751649
466,65181115176348544,56.06865359977871,23.61763736123556,7.436534037912182,22.29703892343414,-47.810122785084296,,2.9358244,15.820007,10.176860174708937
467,65211626622598784,56.70850144477626,24.006422809642768,7.056106038529732,18.26124156623812,-41.40317783719826,,2.488205,20.114767,14.357592568141914
468,64899017426872960,56.69617935087971,22.914385942452792,7.19306083689944,19.021026386995427,-44.98474233986267,7.074646537057674,0.8397875,10.343406,4.627974390860494
469,65030344643851776,55.74682538936047,22.900712316570488,7.645259722932207,20.417352835110837,-44.51609673204995,6.595994635021571,1.1916037,11.823902,6.240863348862312
470,65162492198224768,56.28507990112644,23.41677523128254,7.61273993592081,20.68882854218539,-46.56109310070999,,3.178276,17.82589,12.233594556463675
471,65004437401569664,56.74244795284214,23.560623523598306,7.358708411716663,20.44686517704849,-45.88589854292299,,2.7971,16.72112,11.055128806249911
472,65184929107310592,55.92314746418906,23.64896406429235,7.469767742820378,23.85270915314075,-43.41573834689453,,0.49204302,7.8457074,2.212242909159196
473,65004712279475712,56.72404120206017,23.58336016320949,7.410569251115423,21.081106844109936,-45.29890576219622,6.281353536911749,0.8226509,10.383268,4.732526206694015
474,64909153549943296,57.099722025171936,23.135478026732866,7.573290537696166,18.31721830516051,-46.605255848695386,,3.1035156,17.280577,11.676999796867952
475,65184894747573376,55.90467915800941,23.642101190929907,7.456263902217357,19.50372206999184,-44.3929933225801,,3.0355148,15.9558,10.318406410247562
476,65008698009126528,56.64258761636632,23.62382810164987,7.148459964794544,24.90495977397388,-44.051504810098926,,0.5455704,8.025201,2.2962632899972952
477,65125452399528320,55.131342169877946,23.55045514884536,7.444586091008108,21.905157533539324,-46.375653605835154,,2.1765623,14.4285,8.787702958322516
478,65049139420729856,55.52400184617627,23.120573953273517,7.891171269508199,19.133418873360643,-45.080526768026,,3.2311115,19.18257,13.668276850713111
479,64967603762044928,56.78973847193463,23.432160934508182,7.123109255163205,20.4350565563714,-43.96382383668407,,3.020667,17.077898,11.341246053813254
480,64992544636157568,56.95607683350927,23.53121177717959,8.146063067652998,17.546006659483435,-45.20839588506765,,3.4008179,19.515036,14.069774469848806
481,65120470237460480,55.34579823814665,23.486741126862267,7.515350003301166,21.73626293870066,-45.37091832213616,5.900020050143091,0.6061373,9.06211,3.441856003530953
482,64977705525131904,56.64730234535008,23.411537272526928,7.258931890318411,20.44347650216901,-44.87517740630469,,2.04033,14.102081,8.406444906276732
483,64974574492213248,56.42869850084266,23.336595400586383,7.684339745928763,21.38486044621357,-45.426169927863256,,3.2106934,17.399858,11.827891264607544
484,64900739711320960,56.91585908191919,23.00110846524669,7.68666778306605,19.55369292601394,-45.39791053763997,,3.009962,17.262112,11.690802220394666
485,64905618794174720,56.70335201540646,23.0685576807122,7.098668920348108,20.32728444399925,-45.39735952421732,,2.4873161,15.061798,9.317682702155768
486,64921458633614976,57.24379771730722,23.201001989465407,6.998760609478673,22.28848008685204,-41.07587727761981,5.309813244083884,1.0961046,11.321647,5.546752384639204
487,65131121756446592,55.47365166994382,23.457803641334127,7.695466741146114,20.39677345761552,-44.470574220632926,2.0014193927910497,1.858427,13.451449,7.882624221988184
488,64985127228608128,56.61581291093778,23.5925211352823,7.258132997063344,18.52474966018847,-44.74323224455684,6.2454549870444005,1.5945015,12.594947,6.8990714707258505
489,64979732749686016,56.75600714500293,23.494747672339564,7.460507829982148,19.21819023992668,-44.96632734869321,4.859686506558443,1.0223904,11.268925,5.632766665680803
490,64933759417767424,57.184187279145135,23.260471190852535,7.229987938639199,16.68656607466842,-42.3244770532887,,0.65531635,17.22428,11.519967267623349
491,65168844452782208,56.31845366293713,23.56698069944911,7.334957984113541,20.29717382125432,-45.07919914982999,,3.1548843,17.852543,12.179531029566231
492,65037731987586304,55.68490587716986,23.10433067099251,7.657735749139236,20.412173001825355,-46.57573075521093,,3.1794567,17.095518,11.516019991011696
493,64980832261312640,56.70879498158268,23.53208765212497,7.435068511681746,20.966271520012967,-44.89340593746377,,2.8989172,16.317553,10.673977440305904
494,65169566007289216,56.213657714633705,23.572246836790764,6.818198936314993,21.290570288798165,-46.19730097933,,3.2094746,18.924982,13.09333041391129
495,65215887229784320,56.42203490128161,23.90257887403698,7.444402281514574,19.21538102115406,-48.46184133311168,,1.6384544,19.731743,14.090892026640738
496,65201073889760896,56.53153647199701,23.74500680941652,6.9335803656060975,19.04843111161808,-44.70961354588875,,1.9147568,18.679129,12.8839164155
497,65053915424355584,55.564111945750135,23.19182214065229,7.326381993512594,19.50793168787585,-45.5619328291841,,3.2372713,17.135067,11.45951478005098
498,64913452814489216,56.95058341387045,23.21789013771287,7.318577435027178,19.93002399588469,-45.88409478633703,8.007123070113419,0.9584093,10.94297,5.265103637346913
499,64923137964643840,57.23924379803636,23.232942121426227,6.983354080339043,19.17848702195862,-43.45907868149198,,3.3801155,19.401106,13.62142619493699
500,64894623677888640,56.97037045169844,22.992605551916206,7.159729334178143,16.969827837943257,-44.702088197706345,,3.118886,16.206133,10.480615911719577
501,64934893291213952,57.11688292288393,23.300563072721012,7.446772040741175,20.599793040390686,-45.39466671447404,-0.1122345887735907,1.3326874,12.247098,6.6069382665629455
502,65038281743395584,55.7153758793177,23.14533502578248,7.247139976584866,20.15440513131457,-43.81668161290041,,3.2622318,16.85819,11.159023784908626
503,64956123313498368,56.45302889173728,23.14785709098654,7.327235338827654,18.99444216568058,-45.56242740170079,5.053059293649572,,10.112981,4.437681545551403
504,64951626483855744,56.59017450413539,23.066771117704327,7.770897894183523,18.71206879966104,-45.57650414296661,,3.2811394,16.969765,11.422120722370284
505,64971722633920768,56.4581573547264,23.3289733566102,6.8190502075060895,19.54626360767189,-46.058856551549226,,3.5256786,18.17116,12.339779184726492
506,64933759417769984,57.18298747936535,23.259621234550853,7.190476035118598,18.671869797953605,-45.19634029677072,10.87413981648637,0.3917637,8.324233,2.608021270994115
507,64951111087777536,56.65035989519149,23.07129978340948,7.66426269397566,20.75588309605264,-47.06597317644356,,2.8708248,15.953997,10.37634856755868
508,64941211186036352,57.14388404828172,23.43459722765938,7.279304144152577,19.554186321555807,-45.04187860767936,6.018530517737677,0.7964411,10.211149,4.521598543033488
509,65224889481112832,56.60879246206881,24.08581835316513,7.776920489669229,19.487630918798907,-46.32438157858394,,2.5204163,19.427324,13.881362589051644
510,65089473457126784,55.95261075515222,23.53919962873182,7.266316562686564,21.603871507820987,-44.34831555285091,7.786758084797988,1.7248821,13.43174,7.7383113786938225
511,65232757863112192,55.91274505594832,23.734651700700915,7.054869079204918,20.64325711843954,-45.10530281972519,,3.1420069,16.417072,10.659517089849944
512,64974338270788864,56.30068367403591,23.36457293884147,7.237481141906529,20.102182502504316,-45.89586507430418,,2.8431969,16.139671,10.43760855134613
513,65089336018173440,55.90729777834087,23.53579411646532,7.323320636239823,19.3629885879048,-45.38139851212936,6.155362775824141,0.8767376,10.576406,4.899945771339823
514,65216363971331072,56.41252794488273,23.950124338566635,7.533409300911705,19.70633282607908,-47.04799508131658,,2.7540264,17.457302,11.84225991307845
515,64912009705490304,56.84946412962879,23.14901113462935,7.144426622085734,19.173371564873275,-45.84471555861063,,2.8425188,15.914345,10.184181688112712
516,64895139073954944,57.02434715345686,23.03395631116099,7.322842126341937,19.53990705393066,-45.08613108812935,,2.5128841,15.165859,9.489257578677671
517,65010239900405504,56.77834078756288,23.71495856720168,7.32202997032494,19.493448311788537,-44.23531575224529,5.4898581009517216,1.2329378,12.001295,6.3244526006765724
518,65233788655261568,55.89348889496024,23.76172010291054,7.235269980871815,22.965259563814165,-47.20286060406893,4.664270887846342,1.073657,11.20334,5.500613283032571
519,64998905483757568,57.08269846941905,23.60314412633721,7.293600691701368,20.699130651177253,-44.68420679025156,,2.4345636,15.0645685,9.37927843448542
520,65189739470654464,56.27089234800248,23.768298240614183,7.45844433352404,20.896804021973416,-46.17137421410111,,3.1761122,17.131018,11.494258948425395
521,64999588381514496,57.07051867858952,23.63659067909121,7.095886635807336,18.3948561070107,-44.79790751539409,5.93566178174299,0.7458563,9.986124,4.241157381554356
522,65171009118683264,56.47906250087124,23.56595225351461,7.15861597372356,18.381073997074424,-45.98015316339713,,2.8379936,19.640127,13.914272507878527
523,64982344089813248,56.46988119672525,23.46488078270725,7.238298296515951,19.838172173795986,-46.24434595466639,,2.9091682,16.300144,10.598326579512468
524,65169394210980096,56.22141450281803,23.572870963485425,6.60848240218017,18.66743437739286,-44.67291669884354,,3.1148357,19.85221,13.952717780422237
525,65017906418989312,56.80701894368968,23.831299829782576,7.304778369548448,20.672752721842045,-45.99925800107104,,2.6395903,14.777889,9.095924470553856
526,65232105028172160,55.88323237729152,23.67386006144805,7.339939457025911,19.28132750666388,-44.3885143895463,9.04713897539344,0.89705944,10.645163,4.973624970814324
527,64952829074688896,56.66674429658588,23.11013054712608,7.26120926216832,19.136796077787388,-46.81241788085042,6.401458499040787,0.6489811,9.288032,3.593076342827354
528,64980278208557696,56.66777396685864,23.4975417055196,7.220920105721395,16.379806906271536,-47.043766622659646,4.414869623608436,1.4365625,11.9679785,6.260941176806643
529,65153833543386624,55.49458835527511,23.707141627187887,7.344898407339338,19.981245367734317,-45.75873236821446,,1.9593086,13.968921,8.298849673318994
530,65212691773969280,56.82547250246683,24.03644264435525,7.350753554840518,21.904438249576,-44.55577073808654,,,14.652494,8.98415374360506
531,64971177174850304,56.54194201255162,23.33979807837593,8.131807477293217,21.166010806823905,-49.8983009643221,6.0417145866064175,0.80635834,9.9920635,4.542998962590076
532,65202830531043968,56.52724045367762,23.83881582254253,7.141983014576491,19.701261474671927,-46.01552511327638,,2.2570276,14.631091,8.900185182843856
533,64943758103791104,57.38579873533614,23.411248622310293,7.5018025081587485,20.80462341534211,-45.73309604527662,,3.1213207,16.41162,10.787447320221723
534,65211557904569856,56.68171988932792,23.9949430963664,7.24798834846259,20.481049306415706,-45.51559904478248,,2.377285,15.093665,9.394752555571849
535,65151531440914560,55.415028224658016,23.762890011711328,7.542518971626083,22.21095433128684,-46.91888207640596,,1.8991327,13.877122,8.264703981479858
536,64927368508592512,57.52090693920169,23.30464429677105,7.482364501515318,19.051469150496512,-47.28464594196763,,3.1743813,17.561867,11.932061064876844
537,65079788307324672,55.651176064601735,23.367844887620805,7.422496753037038,19.750084286671544,-43.79934682945232,,2.843028,16.162157,10.514907140148246
538,65003612767943040,56.75985183784833,23.54316676082499,7.553948971036758,20.365479119061167,-47.31688275592322,,3.231165,17.936346,12.327216287702267
539,64990586130069504,56.90846391290383,23.46785524272098,7.246241760007566,21.241087169520945,-44.87994543293864,8.372285978483417,1.5964804,13.1314535,7.432017611726206
540,65207709613871744,56.8499255516615,23.914277516860945,7.283048225972547,20.21930309521607,-45.28519223126518,5.414289221749616,0.83842945,9.73422,4.045785479688217
541,65225469302220800,56.71438570129497,24.10432913140181,7.359757216328837,22.14864918554354,-44.801602022796246,,2.5130405,17.474613,11.808930630034364
542,65223583812996864,56.6481340381659,24.026338397924462,7.584104132973824,17.711828829194133,-45.98481635346871,,3.155075,17.088533,11.488054838583295
543,65223618172733952,56.66420574689882,24.029486245324403,7.350862523516928,20.4264490305391,-46.18604255464842,6.217824937272251,1.2158127,11.964892,6.296583890448243
544,65214856439472640,56.46043864888395,23.87376023328266,7.228634926228119,19.87068180254801,-44.65505247258298,2.3697467389454143,1.6823072,13.138794,7.434075404136415
545,65202418214188544,56.443726807074206,23.795163511727143,7.207047157925689,18.973820568569444,-45.44189609709154,,2.5405102,14.810722,9.09950917002961
546,65150947325369600,55.36604084050181,23.70814343520473,7.39251184498223,20.314598135144337,-45.668183173231824,5.48525243808766,0.9756479,10.966898,5.310858109809743
547,65195404530870144,56.30265724847943,23.89569739977119,7.534825711953072,19.72179139194532,-45.37832866129387,,2.669033,18.397831,12.783197018642523
548,64916751349465856,57.24294285741471,23.0940277469212,7.291733341675512,20.811029691239312,-46.90500812422804,,2.5239925,15.29036,9.60451434147364
549,65212107660378880,56.76765515967455,23.995019208656988,7.369924891650664,21.72239250231381,-45.484425946656,,0.42066765,8.322883,2.660197961789727
550,65201249983083392,56.52328959233108,23.757064383902023,7.313606606707921,20.523083253064865,-44.32459605652562,,2.4146633,14.401151,8.72180868474548
551,64889229199044096,57.14668770103188,22.89491452075718,6.938664109943078,19.78995021743719,-48.35527713817289,,2.8851128,18.58027,12.78665008956822
552,65032745528876032,55.84406231084584,23.015534860812767,7.14779817130272,21.518902566026817,-47.3174849525574,,3.6704388,18.517683,12.788544434459922
553,65223515093523328,56.59786776331081,24.030753438218053,7.471073123679648,19.1965295971216,-44.05337773652735,,2.717515,16.927542,11.294456668384289
554,65224442806459008,56.55371918891189,24.05417756286306,7.308287230596681,22.07007348167036,-46.18535240384061,,1.8048096,13.605987,7.9250646335288195
555,65034910192391680,55.697089941625855,23.011066705015317,7.886232803743804,18.489235212659565,-44.30686383186591,,3.2402916,19.557598,14.041946081103802
556,65108714911246720,55.040432696350585,23.175552206121083,7.378075958627865,19.35691030941232,-44.5571709922712,,2.8728313,16.486925,10.826640735392694
557,64967569402404480,56.81416491355307,23.434818588397487,7.114856620822353,20.203000829368456,-46.76851742784211,,2.9823294,16.57762,10.838450315463582
558,65062917675789184,55.9024589512002,23.209327034950903,8.010258930542197,24.80092893510234,-46.72275672647669,,3.097334,16.449276,10.967508744568155
559,64924413571101952,57.48548895812743,23.21843739440713,6.798870978329136,19.086745767682476,-43.21979873304589,6.973385740520673,0.7858448,10.134455,4.296638725563359
560,64953481907702016,56.70237978219463,23.16586532422452,7.407238056591665,17.98996704749247,-49.191330793491424,,3.5701103,18.993423,13.341704973887296
561,64950488315122560,56.62930508257019,23.02615840940876,6.972142235069737,17.96779117485252,-45.25910077435299,,3.2275276,18.004625,12.221456512162376
562,64956127609464320,56.453492336555925,23.146949641549995,7.359028787861902,20.785189428852384,-45.71864365260713,,0.03437233,6.880885,1.214987633459094
563,65063707949772544,55.85234332979304,23.22574851975229,7.177491635999279,20.77940493250167,-41.47551359892305,7.319489837971837,0.961092,10.34908,4.628943561160696
564,65203758244032512,56.59257058568546,23.877937147203134,7.165199863491579,19.69006777271982,-43.56656585871039,,2.7284775,16.333363,10.609504124122733
565,65147438335354624,55.39506324086689,23.637546299945186,7.346671417302112,21.12247478233809,-45.81014764500095,,3.1023216,17.321209,11.651662035314445
566,65134592089910656,55.53692135259932,23.587902064070477,7.313183775798682,19.257615430609302,-44.314920533898295,,2.3428612,14.81861,9.139142626914726
567,65222518661019520,56.43373625175265,24.07392960801701,7.254079344548508,19.9867684196548,-43.2604772438709,7.432585270616659,1.8322735,13.716142,8.019053208490782
568,65221586651685248,56.4905033929349,24.051238675724587,7.410060430263509,18.22430675011456,-45.07384142485577,,2.505415,18.141037,12.490145735988754
569,65072435323295872,56.04683048822847,23.379125795542592,7.479148239303099,21.989133577245006,-46.66200311098008,5.969065804445037,1.0491371,11.192917,5.562177575994575
570,65018417518780672,56.88191944178234,23.871824570306952,7.53281198099578,19.478490248422457,-46.24365931200286,,3.0387383,16.897665,11.282450661686743
571,65014985841292032,57.07240084460315,23.806403391300915,7.034770374223936,19.97270294101892,-43.73396055647097,,2.9623728,16.764149,11.00039834195373
572,65019963707009024,56.87336577073753,23.880238185033768,7.472892358919337,19.084381278635806,-46.23501263367492,,3.0209484,18.735573,13.103016448111696
573,64959662365552384,56.78068856976081,23.226163038027188,7.282249318199454,19.475963076189057,-45.50086618829818,7.632706517974457,1.6122046,13.153968,7.465295575080432
574,65212760495396736,56.85568018569068,24.048959517743143,7.3825274834499455,18.630598706526268,-45.9274375188972,,2.3555527,15.416554,9.757579813081184
575,64960663095015680,56.73798513907671,23.250476871738368,7.293201076733089,20.19019840272683,-46.3451414565377,,2.205596,14.508215,8.822805887642794
576,65084358152509440,55.90258794514913,23.453759965736857,7.31916812595732,20.40877509348961,-44.09932729567943,,1.8997641,13.857836,8.180144386122542
577,65212691775922048,56.82577490314775,24.036224262128915,7.649423411992537,21.32842924495187,-45.360243268092766,,1.8501949,13.553166,7.971309893058759
578,65136791113382912,55.70384906009114,23.580009589219067,7.286980179323712,21.20355955119936,-46.479577854925175,,3.0782614,16.771818,11.084556102210907
579,65226092073881856,56.72491282449877,24.132376831118844,7.187549442387589,19.492061233441827,-44.35615636585281,,2.6410322,17.332096,11.615000325720906
580,65000073712701056,57.01950047337287,23.658228159775227,7.035959998862386,18.76881737941132,-45.53408098861403,,3.3946857,19.559034,13.795651156149532
581,64879402312818944,56.21357742536709,23.268730594572723,7.254132800335653,20.623468538181776,-44.13129089723542,6.50534382278754,0.5548258,8.877219,3.1801467095442835
582,64981137202021376,56.517282230065845,23.405325959353107,7.352687449888231,19.12138952935184,-45.412380327078566,2.4871916589584515,1.3969898,12.406004,6.7382344782852925
583,65000623470665216,57.063683978664656,23.700799715103283,6.357743743011255,19.90775924961076,-45.25163381507886,,2.919138,15.731784,9.748298962568644
584,65229734206151680,56.6058705381128,24.159925397183912,7.644526536226495,19.12120757306998,-47.6206653682473,,2.5330095,14.806614,9.223366884875418
585,65125516823040256,55.1191202454292,23.56163490560065,7.29260733087191,20.697398452467517,-44.066394123634325,,3.5205326,19.310072,13.624486093612408
586,64884624994048256,56.8950047540231,22.801131307503343,7.482735925019201,19.921176806460277,-44.688876754877086,,2.8307257,16.026741,10.39704312135957
587,65014195567317504,57.03323237838808,23.739715334249667,7.482147579290946,19.54489596320264,-46.62876066168408,,2.7911282,16.024557,10.39468846391242
588,65228772133391488,56.49136900693189,24.144550668691924,7.688198737817047,20.993545992962765,-47.589153964660056,,2.7209473,17.957184,12.386306843881496
589,64949427460614016,57.29709804832645,23.55503384861043,6.031809346982943,17.982475921282813,-45.19277273629436,,1.8599348,13.663716,7.565954345865109
590,65226401311534208,56.630024336144025,24.117147412039863,7.654696102246065,18.083894519785552,-45.27520209750194,1.8840634619277117,1.8475027,13.486465,7.906105221737075
591,64997187496822912,57.25484591968885,23.63748340285548,7.490281794233977,19.455043874657285,-45.78795162177019,,3.3604965,17.853659,12.226149459824192
